Job_ID,Mechanic_ID,Service_Type,Revenue,Time_Logged,Parts_Cost,Status
JOB-09586,MCH-033,Transmission Check,246.77,11/4/2026,406.02,Completed
JOB-09587,MCH-034,Transmission Check,118.54,6/4/2026,106.71,Completed
JOB-09588,MCH-018,Brake Pad Replacement,1151.21,13/04/2026,,Completed
JOB-09589,MCH-041,Oil Change,95.05,27/03/2026,190.7,Completed
JOB-09590,MCH-005,Transmission Check,813.48,3/26/2026,399.68,Completed
JOB-09591,MCH-001,Transmission Check,1126.44,4/3/2026,264.9,In Progress
JOB-09592,MCH-007,Full Service,93.63,21/04/2026,81.37,Completed
JOB-09593,MCH-034,Oil Change,1160.59,4/3/2026,374.72,Completed
JOB-09594,MCH-003,Oil Change,627.69,4/1/2026,210.51,Completed
JOB-09595,MCH-036,Transmission Check,952.85,16/03/2026,146.2,Completed
JOB-09596,MCH-035,Brake Pad Replacement,768.89,1/4/2026,200.24,Pending Parts
JOB-09597,MCH-012,Transmission Check,759.37,3/23/2026,258.92,Completed
JOB-09598,MCH-015,Oil Change,957.07,20/03/2026,184.7,In Progress
JOB-09599,MCH-004,Full Service,125.26,3/20/2026,136.11,Completed
JOB-09600,MCH-033,Oil Change,501.25,4/7/2026,,Completed
JOB-09601,MCH-016,Full Service,1165,3/31/2026,29.2,Completed
JOB-09602,MCH-029,Full Service,112.78,3/14/2026,390.8,Completed
JOB-09603,MCH-006,Full Service,352.22,4/19/2026,102.05,Completed
JOB-09604,MCH-049,Oil Change,822.92,22/03/2026,41.07,Completed
JOB-09605,MCH-037,Oil Change,165.5,13/04/2026,333.78,Completed
JOB-09606,MCH-023,Brake Pad Replacement,667.17,4/4/2026,391.49,In Progress
JOB-09607,MCH-013,Transmission Check,870.38,4/8/2026,410.64,In Progress
JOB-09608,MCH-044,Oil Change,921.03,17/04/2026,256.88,In Progress
JOB-09609,MCH-001,Full Service,695.37,3/29/2026,118.58,Pending Parts
JOB-09610,MCH-012,Oil Change,625.72,14/03/2026,373.87,Completed
JOB-09611,MCH-027,Oil Change,870.97,4/20/2026,355.86,Completed
JOB-09612,MCH-025,Transmission Check,216.82,9/4/2026,138.21,Completed
JOB-09613,MCH-022,Oil Change,832.6,25/03/2026,453.64,Completed
JOB-09614,MCH-034,Full Service,1107.13,10/4/2026,70.1,Completed
JOB-09615,MCH-018,Transmission Check,835.17,4/7/2026,491.69,Completed
JOB-09616,MCH-041,Brake Pad Replacement,103.48,3/16/2026,432.92,Completed
JOB-09617,MCH-016,Full Service,631.88,3/22/2026,350.19,Completed
JOB-09618,MCH-029,Full Service,885.22,10/4/2026,,Completed
JOB-09619,MCH-030,Oil Change,99.73,22/04/2026,366.71,Completed
JOB-09620,MCH-030,Brake Pad Replacement,926.53,8/4/2026,111.42,Completed
JOB-09621,MCH-020,Transmission Check,373.84,4/5/2026,,Completed
JOB-09622,MCH-047,Brake Pad Replacement,727.09,7/4/2026,54.32,Completed
JOB-09623,MCH-022,Oil Change,1161.3,3/19/2026,207.04,Completed
JOB-09624,MCH-042,Brake Pad Replacement,1194.17,20/03/2026,375.97,Completed
JOB-09625,MCH-034,Full Service,779.57,17/04/2026,205.49,Completed
JOB-09626,MCH-004,Full Service,615.21,4/12/2026,,Completed
JOB-09627,MCH-031,Brake Pad Replacement,254.35,4/5/2026,305.77,Completed
JOB-09628,MCH-014,Brake Pad Replacement,289.58,20/04/2026,438.66,Completed
JOB-09629,MCH-008,Full Service,543.58,21/04/2026,42.84,Completed
JOB-09630,MCH-037,Brake Pad Replacement,857.63,13/03/2026,,Completed
JOB-09631,MCH-005,Full Service,934.7,14/03/2026,95.96,Completed
JOB-09632,MCH-008,Brake Pad Replacement,305.19,4/17/2026,353.77,Completed
JOB-09633,MCH-011,Transmission Check,665.73,13/04/2026,70.75,Completed
JOB-02427,MCH-029,Transmission Check,730.35,4/12/2026,,Completed
JOB-09635,MCH-021,Oil Change,1077.04,19/04/2026,157.37,Completed
JOB-09636,MCH-039,Full Service,1057.88,13/04/2026,115.48,Completed
JOB-09637,MCH-013,Transmission Check,989.99,21/03/2026,469.45,Completed
JOB-09638,MCH-049,Full Service,644.16,13/03/2026,28.89,Completed
JOB-09639,MCH-019,Transmission Check,124.85,20/03/2026,230.13,Completed
JOB-09640,MCH-003,Oil Change,434.64,4/7/2026,30.38,Pending Parts
JOB-09641,MCH-034,Full Service,764.98,3/19/2026,,Completed
JOB-09642,MCH-038,Transmission Check,783.25,27/03/2026,260.5,Completed
JOB-09643,MCH-019,Full Service,1026.43,16/03/2026,174.4,Completed
JOB-09644,MCH-032,Oil Change,486.3,4/3/2026,83.44,Completed
JOB-09645,MCH-047,Oil Change,1127.12,4/15/2026,200.67,In Progress
JOB-09646,MCH-036,Transmission Check,237.72,4/12/2026,342.69,Completed
JOB-09647,MCH-039,Brake Pad Replacement,107.35,4/4/2026,395.55,Completed
JOB-09648,MCH-014,Oil Change,253.19,4/16/2026,,Completed
JOB-09649,MCH-007,Brake Pad Replacement,581.67,26/03/2026,303.12,Completed
JOB-09650,MCH-020,Oil Change,996.34,4/12/2026,,Completed
JOB-09651,MCH-032,Transmission Check,226.91,23/03/2026,157.92,Completed
JOB-09652,MCH-046,Brake Pad Replacement,680.41,10/4/2026,97.71,Completed
JOB-09653,MCH-031,Full Service,943.08,3/29/2026,139.66,Completed
JOB-09654,MCH-022,Oil Change,90.09,6/4/2026,127.95,Completed
JOB-09655,MCH-005,Transmission Check,97.75,22/04/2026,269.34,Completed
JOB-09656,MCH-031,Full Service,614.18,4/15/2026,290.09,Pending Parts
JOB-09657,MCH-015,Brake Pad Replacement,260.04,3/16/2026,473.57,Completed
JOB-09658,MCH-044,Transmission Check,568.15,3/21/2026,113.87,In Progress
JOB-09659,MCH-017,Full Service,100.53,17/04/2026,,Completed
JOB-09660,MCH-037,Transmission Check,1173.4,16/03/2026,,Completed
JOB-09661,MCH-019,Brake Pad Replacement,802.32,23/03/2026,288.92,Completed
JOB-09662,MCH-010,Full Service,839.7,14/04/2026,142.4,Completed
JOB-09663,MCH-044,Oil Change,636.19,15/03/2026,146.02,Completed
JOB-09664,MCH-034,Oil Change,998.65,4/4/2026,38.84,Completed
JOB-09665,MCH-049,Transmission Check,1008.42,3/22/2026,166.61,Completed
JOB-09666,MCH-025,Oil Change,232.95,4/11/2026,377.41,Completed
JOB-09667,MCH-037,Brake Pad Replacement,933.65,31/03/2026,42.81,Completed
JOB-09668,MCH-028,Brake Pad Replacement,701.68,16/04/2026,125.26,Completed
JOB-09669,MCH-015,Full Service,926.74,4/9/2026,358.99,Completed
JOB-09670,MCH-020,Full Service,1106.5,3/22/2026,395.67,In Progress
JOB-09671,MCH-013,Full Service,435.36,4/4/2026,,Completed
JOB-09672,MCH-020,Transmission Check,706.55,13/04/2026,355.08,In Progress
JOB-09673,MCH-043,Transmission Check,955.61,16/04/2026,206.22,Completed
JOB-09674,MCH-031,Brake Pad Replacement,1184.78,9/4/2026,96.76,Completed
JOB-09675,MCH-018,Brake Pad Replacement,754.46,4/8/2026,211.11,Completed
JOB-09676,MCH-041,Transmission Check,879.41,24/03/2026,298.38,Completed
JOB-09677,MCH-048,Full Service,1023.3,17/04/2026,475.07,In Progress
JOB-09678,MCH-028,Transmission Check,913.97,3/11/2026,53,Pending Parts
JOB-09679,MCH-047,Full Service,1133.68,3/14/2026,263.55,In Progress
JOB-09680,MCH-004,Brake Pad Replacement,314.17,4/21/2026,177.88,Completed
JOB-09681,MCH-024,Full Service,1093.97,3/17/2026,263.99,Completed
JOB-09682,MCH-044,Transmission Check,288.17,29/03/2026,31.51,Completed
JOB-09683,MCH-045,Oil Change,699.9,18/04/2026,170.25,Completed
JOB-09684,MCH-009,Brake Pad Replacement,651.33,4/16/2026,413.54,Completed
JOB-09685,MCH-047,Brake Pad Replacement,1006.03,4/5/2026,285.89,Completed
JOB-09686,MCH-032,Transmission Check,508.33,4/1/2026,236.28,Completed
JOB-09687,MCH-032,Transmission Check,214.66,17/03/2026,157.05,Completed
JOB-09688,MCH-039,Brake Pad Replacement,862.82,4/9/2026,163.06,Completed
JOB-09689,MCH-021,Transmission Check,747.63,12/4/2026,203.89,Completed
JOB-09690,MCH-044,Full Service,1001.13,4/20/2026,421.07,Completed
JOB-09691,MCH-042,Full Service,922.43,3/18/2026,484.26,Completed
JOB-09692,MCH-039,Full Service,1079.05,20/04/2026,230.55,Completed
JOB-09693,MCH-046,Oil Change,1014.99,28/03/2026,208.81,Completed
JOB-09694,MCH-027,Transmission Check,838.94,4/20/2026,,Completed
JOB-09695,MCH-047,Full Service,585.56,3/22/2026,224.91,Completed
JOB-09696,MCH-036,Brake Pad Replacement,73.42,3/23/2026,,In Progress
JOB-09697,MCH-008,Full Service,403.73,4/7/2026,130.85,Completed
JOB-09698,MCH-019,Full Service,886.65,4/20/2026,376.88,Completed
JOB-09699,MCH-029,Transmission Check,118.43,4/7/2026,275.35,Completed
JOB-09700,MCH-019,Brake Pad Replacement,920.08,16/04/2026,,Completed
JOB-09701,MCH-005,Oil Change,643.84,3/4/2026,394.75,Completed
JOB-09702,MCH-022,Brake Pad Replacement,1047.95,4/19/2026,123.2,Completed
JOB-09703,MCH-035,Full Service,808.79,5/4/2026,363.51,Completed
JOB-09704,MCH-010,Oil Change,968.21,4/4/2026,404.03,Completed
JOB-09705,MCH-015,Oil Change,247.23,3/16/2026,186.13,In Progress
JOB-09706,MCH-002,Oil Change,248.85,3/25/2026,102.85,Completed
JOB-09707,MCH-042,Oil Change,292.75,4/14/2026,21.26,Completed
JOB-09708,MCH-022,Oil Change,433.31,12/3/2026,236.43,In Progress
JOB-09709,MCH-048,Transmission Check,1090.09,16/03/2026,189.17,Completed
JOB-09710,MCH-035,Full Service,940.45,26/03/2026,286.36,Completed
JOB-09711,MCH-039,Oil Change,469.34,4/20/2026,110.26,Completed
JOB-09712,MCH-019,Full Service,1106.25,3/21/2026,,In Progress
JOB-09713,MCH-047,Transmission Check,945.76,3/30/2026,143.72,Pending Parts
JOB-09714,MCH-012,Transmission Check,804.47,3/24/2026,128.69,Completed
JOB-09715,MCH-034,Transmission Check,552.05,21/03/2026,250.74,Completed
JOB-09716,MCH-045,Brake Pad Replacement,799.41,18/03/2026,,Completed
JOB-09717,MCH-020,Brake Pad Replacement,732.21,4/9/2026,123.24,Completed
JOB-09718,MCH-007,Oil Change,949.15,3/13/2026,150.49,Completed
JOB-09719,MCH-024,Transmission Check,309.42,3/25/2026,101.46,Completed
JOB-09720,MCH-003,Brake Pad Replacement,1068.41,4/8/2026,,Completed
JOB-09721,MCH-006,Transmission Check,730.65,13/03/2026,389.64,Completed
JOB-09722,MCH-033,Brake Pad Replacement,977.77,3/16/2026,241.92,Completed
JOB-09723,MCH-034,Transmission Check,449.4,4/1/2026,362.76,Completed
JOB-09724,MCH-033,Brake Pad Replacement,500.7,4/17/2026,373.25,Completed
JOB-09725,MCH-029,Full Service,1127.88,4/20/2026,86.37,Completed
JOB-09726,MCH-023,Oil Change,765.25,29/03/2026,,Pending Parts
JOB-09727,MCH-004,Oil Change,415.4,3/30/2026,414.1,Completed
JOB-09728,MCH-005,Full Service,144.48,4/1/2026,118.15,Completed
JOB-09729,MCH-034,Oil Change,549.51,3/17/2026,109.36,Completed
JOB-09730,MCH-016,Transmission Check,1026.45,3/19/2026,80.32,In Progress
JOB-09731,MCH-040,Oil Change,339.15,4/10/2026,86.42,Completed
JOB-09732,MCH-047,Oil Change,1039.33,12/4/2026,,Completed
JOB-09733,MCH-043,Brake Pad Replacement,235.89,4/22/2026,245.43,Completed
JOB-09734,MCH-042,Brake Pad Replacement,199.42,3/11/2026,,Completed
JOB-09735,MCH-003,Full Service,746.55,18/03/2026,378.2,Completed
JOB-09736,MCH-043,Brake Pad Replacement,975.33,19/04/2026,,Completed
JOB-09737,MCH-049,Full Service,947.06,3/14/2026,349.46,Completed
JOB-09738,MCH-042,Oil Change,675.15,3/12/2026,28.81,Pending Parts
JOB-09739,MCH-049,Brake Pad Replacement,784.5,24/03/2026,169.65,Completed
JOB-09740,MCH-014,Brake Pad Replacement,346.93,4/4/2026,326.15,Completed
JOB-09741,MCH-033,Oil Change,683.9,16/04/2026,24.49,Completed
JOB-09742,MCH-028,Brake Pad Replacement,288.86,9/4/2026,35.83,In Progress
JOB-09743,MCH-041,Transmission Check,1117.61,3/14/2026,,In Progress
JOB-09744,MCH-015,Brake Pad Replacement,829.77,4/14/2026,348.33,Completed
JOB-09745,MCH-004,Transmission Check,699.34,15/04/2026,147.38,Pending Parts
JOB-09746,MCH-020,Full Service,334.21,4/19/2026,350.22,Completed
JOB-09747,MCH-025,Brake Pad Replacement,520.32,3/12/2026,,Completed
JOB-06061,MCH-035,Brake Pad Replacement,947.25,5/4/2026,167.26,Pending Parts
JOB-09749,MCH-039,Transmission Check,325.32,4/2/2026,37.3,In Progress
JOB-09750,MCH-022,Oil Change,198.19,28/03/2026,467.73,Completed
JOB-09751,MCH-035,Full Service,403.46,4/16/2026,185.69,Completed
JOB-09752,MCH-047,Full Service,963.64,14/04/2026,71.11,Completed
JOB-09753,MCH-028,Transmission Check,1065.58,10/4/2026,256.09,Completed
JOB-09754,MCH-010,Oil Change,526.52,21/04/2026,388.86,Completed
JOB-09755,MCH-016,Brake Pad Replacement,948.45,22/04/2026,126.39,Completed
JOB-14941,MCH-049,Oil Change,432.06,25/03/2026,149.36,Completed
JOB-09757,MCH-023,Oil Change,635.11,13/04/2026,136.5,Completed
JOB-09758,MCH-019,Transmission Check,73.21,3/21/2026,496,Completed
JOB-09759,MCH-001,Oil Change,868.8,27/03/2026,,Completed
JOB-09760,MCH-001,Oil Change,876.52,3/16/2026,296.25,Completed
JOB-09761,MCH-046,Transmission Check,165.23,24/03/2026,464.13,Completed
JOB-09762,MCH-026,Oil Change,462.63,12/4/2026,90.51,In Progress
JOB-09763,MCH-034,Oil Change,606.08,3/15/2026,486.01,Completed
JOB-09764,MCH-002,Full Service,940.22,3/23/2026,474.79,In Progress
JOB-09765,MCH-028,Transmission Check,997.15,28/03/2026,444.59,Completed
JOB-09766,MCH-020,Transmission Check,877.03,16/04/2026,122.99,Completed
JOB-09767,MCH-042,Transmission Check,298.22,22/04/2026,324.35,Pending Parts
JOB-09768,MCH-047,Oil Change,459.79,4/22/2026,385.23,Completed
JOB-09769,MCH-027,Full Service,334.4,4/1/2026,493.29,Completed
JOB-09770,MCH-028,Full Service,782.76,3/23/2026,106.6,Completed
JOB-09771,MCH-031,Brake Pad Replacement,794.45,4/21/2026,387.69,Completed
JOB-09772,MCH-047,Transmission Check,68.59,11/4/2026,,Completed
JOB-09773,MCH-007,Full Service,891.47,4/14/2026,104.3,Completed
JOB-09774,MCH-008,Full Service,313.94,15/03/2026,222.26,Completed
JOB-09775,MCH-032,Full Service,971.58,3/23/2026,,Pending Parts
JOB-09776,MCH-011,Transmission Check,1007.74,4/20/2026,243.13,Completed
JOB-09777,MCH-048,Oil Change,966.52,3/25/2026,278.01,Completed
JOB-09778,MCH-026,Brake Pad Replacement,519.33,27/03/2026,497.68,Completed
JOB-09779,MCH-025,Brake Pad Replacement,450.55,4/17/2026,211.57,Completed
JOB-09780,MCH-007,Oil Change,550.39,4/18/2026,315.39,Completed
JOB-09781,MCH-020,Transmission Check,656.32,29/03/2026,195.32,Completed
JOB-13697,MCH-041,Full Service,337.41,4/15/2026,208.54,Completed
JOB-09783,MCH-030,Oil Change,1121.38,3/25/2026,353.91,Completed
JOB-09784,MCH-001,Brake Pad Replacement,629.67,24/03/2026,470.19,Completed
JOB-09785,MCH-018,Transmission Check,134.18,19/03/2026,280.33,Completed
JOB-09786,MCH-008,Full Service,1196.78,3/31/2026,388.83,Completed
JOB-05314,MCH-029,Brake Pad Replacement,606.72,4/4/2026,62.82,Completed
JOB-09788,MCH-040,Brake Pad Replacement,1139.04,4/21/2026,121.36,Pending Parts
JOB-09789,MCH-022,Brake Pad Replacement,498.83,3/20/2026,261.02,Completed
JOB-09790,MCH-032,Full Service,308.47,3/12/2026,29.61,Completed
JOB-09791,MCH-040,Brake Pad Replacement,897.41,4/16/2026,141.37,Completed
JOB-09792,MCH-014,Transmission Check,547.37,4/19/2026,268.35,Completed
JOB-09793,MCH-002,Transmission Check,1063.68,4/18/2026,27.18,Completed
JOB-09794,MCH-035,Full Service,584.16,4/8/2026,146.98,Completed
JOB-09795,MCH-007,Transmission Check,439.09,12/4/2026,266.73,Pending Parts
JOB-03727,MCH-003,Oil Change,1161.68,4/14/2026,295.11,Completed
JOB-09797,MCH-015,Transmission Check,1004.93,16/03/2026,464.36,Completed
JOB-09798,MCH-043,Brake Pad Replacement,286.44,19/04/2026,329.77,Completed
JOB-09799,MCH-034,Brake Pad Replacement,612.18,27/03/2026,219.07,Completed
JOB-09800,MCH-022,Transmission Check,180.31,14/03/2026,466.57,Completed
JOB-09801,MCH-018,Transmission Check,173.91,20/03/2026,396.74,Completed
JOB-09802,MCH-046,Full Service,1031.41,3/26/2026,116,Completed
JOB-09803,MCH-018,Full Service,1121.6,4/21/2026,82.8,Pending Parts
JOB-09804,MCH-034,Oil Change,899.66,3/24/2026,344.39,Completed
JOB-09805,MCH-036,Transmission Check,1187.62,16/03/2026,288.74,Completed
JOB-09806,MCH-046,Oil Change,102.07,3/25/2026,399.04,Completed
JOB-09807,MCH-039,Transmission Check,431.24,3/29/2026,374.63,Completed
JOB-09808,MCH-047,Oil Change,201.94,20/04/2026,320.1,Completed
JOB-09809,MCH-038,Transmission Check,949.32,4/22/2026,493.46,Pending Parts
JOB-09810,MCH-037,Transmission Check,1073.97,20/03/2026,276.12,Completed
JOB-09811,MCH-018,Transmission Check,564.19,3/29/2026,,Completed
JOB-09812,MCH-043,Oil Change,1003.59,3/12/2026,417.57,Completed
JOB-09813,MCH-040,Brake Pad Replacement,1024.76,3/30/2026,140.89,Completed
JOB-09814,MCH-029,Full Service,210.64,20/03/2026,393.11,In Progress
JOB-09815,MCH-012,Full Service,483.53,3/19/2026,479.41,Completed
JOB-09816,MCH-018,Oil Change,266.23,4/19/2026,354.46,Completed
JOB-09817,MCH-031,Transmission Check,820.56,4/21/2026,306.09,Completed
JOB-09818,MCH-015,Brake Pad Replacement,495.43,10/4/2026,240.99,Completed
JOB-09819,MCH-040,Oil Change,817.94,4/21/2026,194.92,Completed
JOB-09820,MCH-030,Oil Change,1057.26,19/03/2026,189.44,Completed
JOB-09821,MCH-036,Full Service,524.67,26/03/2026,325.46,Completed
JOB-09822,MCH-028,Full Service,1167.71,22/03/2026,,Completed
JOB-09823,MCH-015,Brake Pad Replacement,519.91,11/3/2026,345.69,Completed
JOB-09824,MCH-043,Transmission Check,295.79,8/4/2026,115.24,In Progress
JOB-09825,MCH-033,Brake Pad Replacement,658.66,4/6/2026,257.11,Completed
JOB-09826,MCH-002,Full Service,508.89,17/03/2026,399.99,Completed
JOB-09827,MCH-008,Transmission Check,193.75,4/1/2026,248.34,In Progress
JOB-09828,MCH-048,Brake Pad Replacement,76.67,4/18/2026,,Completed
JOB-09829,MCH-033,Oil Change,905.6,15/03/2026,390.15,Completed
JOB-09830,MCH-035,Oil Change,1122.79,3/23/2026,337.41,Completed
JOB-09831,MCH-018,Oil Change,556.55,10/4/2026,,In Progress
JOB-09832,MCH-026,Transmission Check,125.22,22/03/2026,449.8,Pending Parts
JOB-09833,MCH-048,Transmission Check,901.74,12/4/2026,98.03,Pending Parts
JOB-09834,MCH-021,Full Service,1047.13,4/4/2026,497.85,In Progress
JOB-09835,MCH-028,Brake Pad Replacement,422.2,4/12/2026,77.05,Completed
JOB-09836,MCH-020,Transmission Check,305.32,2/4/2026,,Completed
JOB-09837,MCH-045,Transmission Check,437.62,28/03/2026,447.21,Completed
JOB-09838,MCH-020,Brake Pad Replacement,1094.56,13/03/2026,137.58,Completed
JOB-09839,MCH-004,Full Service,530.66,11/3/2026,370.26,Completed
JOB-09840,MCH-036,Transmission Check,802.28,10/4/2026,409.29,Completed
JOB-09841,MCH-034,Brake Pad Replacement,135.51,3/26/2026,432.31,Completed
JOB-09842,MCH-045,Transmission Check,373.77,3/22/2026,495.97,Completed
JOB-09843,MCH-013,Transmission Check,312.23,16/03/2026,161.14,Completed
JOB-09844,MCH-031,Full Service,122.02,3/28/2026,360.92,Completed
JOB-09845,MCH-039,Oil Change,188.7,17/04/2026,,In Progress
JOB-09846,MCH-007,Transmission Check,529.09,4/11/2026,215.27,Completed
JOB-09847,MCH-017,Full Service,691.71,12/3/2026,427.03,Completed
JOB-09848,MCH-042,Brake Pad Replacement,408.71,4/17/2026,,Completed
JOB-09849,MCH-012,Brake Pad Replacement,532.43,16/04/2026,,Completed
JOB-09850,MCH-030,Oil Change,923.42,8/4/2026,261.81,Completed
JOB-09851,MCH-048,Brake Pad Replacement,334.26,3/27/2026,330.06,Pending Parts
JOB-09852,MCH-034,Oil Change,89.24,30/03/2026,486.99,In Progress
JOB-09853,MCH-022,Transmission Check,345.54,25/03/2026,46.75,Completed
JOB-09854,MCH-021,Oil Change,1109.61,18/03/2026,295.5,In Progress
JOB-09855,MCH-009,Transmission Check,70.73,5/4/2026,434.25,Pending Parts
JOB-09856,MCH-012,Brake Pad Replacement,198.28,3/30/2026,251.06,Pending Parts
JOB-09857,MCH-017,Oil Change,124.84,3/23/2026,57.69,Completed
JOB-09858,MCH-016,Full Service,483.47,4/21/2026,,In Progress
JOB-09859,MCH-005,Brake Pad Replacement,794.91,14/04/2026,179.4,Completed
JOB-09860,MCH-019,Brake Pad Replacement,1096.9,4/9/2026,94.37,Pending Parts
JOB-09861,MCH-028,Brake Pad Replacement,963.18,4/11/2026,,Completed
JOB-09862,MCH-017,Brake Pad Replacement,338.31,15/04/2026,270.37,Completed
JOB-09863,MCH-022,Brake Pad Replacement,780.07,3/19/2026,467.97,Pending Parts
JOB-09864,MCH-035,Full Service,813.42,4/22/2026,406.89,Completed
JOB-09865,MCH-049,Full Service,154.09,3/17/2026,352.63,Completed
JOB-09866,MCH-015,Full Service,541.2,25/03/2026,22.41,Completed
JOB-09867,MCH-019,Oil Change,407.94,18/04/2026,225.36,Completed
JOB-09868,MCH-047,Brake Pad Replacement,230.68,15/03/2026,114.79,Completed
JOB-09869,MCH-026,Oil Change,117.47,4/20/2026,457.18,Completed
JOB-09870,MCH-044,Oil Change,81.21,3/25/2026,103.8,Completed
JOB-09871,MCH-044,Oil Change,1037.54,23/03/2026,157.31,Completed
JOB-09872,MCH-035,Brake Pad Replacement,430.24,15/04/2026,268.08,Completed
JOB-13905,MCH-043,Brake Pad Replacement,617.04,3/28/2026,,Completed
JOB-09874,MCH-023,Oil Change,385.38,9/4/2026,120.74,Completed
JOB-09875,MCH-010,Brake Pad Replacement,240.73,3/30/2026,,Completed
JOB-09876,MCH-022,Oil Change,350.5,4/5/2026,62.69,Completed
JOB-09877,MCH-047,Brake Pad Replacement,245.48,3/17/2026,47.92,Completed
JOB-09878,MCH-011,Brake Pad Replacement,921.56,4/14/2026,,Completed
JOB-09879,MCH-026,Oil Change,1093.64,17/03/2026,365.92,Completed
JOB-09880,MCH-001,Full Service,549.68,3/11/2026,,Completed
JOB-09881,MCH-036,Brake Pad Replacement,996.36,4/22/2026,222.98,Completed
JOB-09882,MCH-021,Oil Change,539.65,17/04/2026,291.56,Completed
JOB-09883,MCH-008,Oil Change,563.8,2/4/2026,,In Progress
JOB-09884,MCH-020,Brake Pad Replacement,607.88,4/5/2026,469.35,Pending Parts
JOB-09885,MCH-045,Brake Pad Replacement,993.27,18/03/2026,46.35,Completed
JOB-09886,MCH-017,Oil Change,1126.77,19/04/2026,,Completed
JOB-09887,MCH-015,Oil Change,906.11,15/03/2026,447.82,Completed
JOB-09888,MCH-021,Oil Change,1071.71,4/6/2026,,Completed
JOB-09889,MCH-001,Transmission Check,789.13,28/03/2026,108.34,Completed
JOB-09890,MCH-003,Brake Pad Replacement,1015.15,4/16/2026,162.04,In Progress
JOB-09891,MCH-031,Transmission Check,690.35,3/11/2026,364.18,Completed
JOB-09892,MCH-031,Oil Change,938.61,3/25/2026,60.45,Completed
JOB-09893,MCH-021,Transmission Check,861.04,5/4/2026,,Completed
JOB-09894,MCH-023,Full Service,911.65,3/23/2026,365.08,Completed
